MONTH,DAY_OF_WEEK,DEP_DEL15,DISTANCE_GROUP,DEP_TIME_BLK,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND
3,3,1,4,0900-0959,2,10,70,SkyWest Airlines Inc.,13000,60000,1660,1500000,2800000,0.0003,0.00025,7,Logan International,42.36,-71.01,Chicago O'Hare International,0.0,0.0,0.0,29.0,10.6
4,6,0,6,1300-1359,2,12,150,JetBlue Airways,15000,30000,957,1800000,3500000,0.00019,0.00028,7,Phoenix Sky Harbor International,33.43,-112.01,Denver International,0.0,0.0,0.0,54.0,4.1
5,6,0,6,1100-1159,3,10,130,JetBlue Airways,27000,30000,1723,2800000,3500000,0.00019,0.00028,9,Dallas/Fort Worth International,32.9,-97.04,Seattle/Tacoma International,0.0,0.0,0.0,65.0,1.0
5,5,1,5,0900-0959,3,8,130,American Airlines Inc.,33000,90000,6319,3400000,10500000,0.00016,0.00035,9,Hartsfield-Jackson Atlanta International,33.64,-84.43,Dallas/Fort Worth International,0.0,0.0,0.0,91.0,6.7
3,7,0,9,0001-0559,1,5,190,Delta Air Lines Inc.,24000,85000,4340,2500000,11000000,0.00018,0.0004,9,Denver International,39.86,-104.67,NONE,0.0,0.0,0.0,8.0,4.1
4,6,0,6,2000-2059,2,18,150,JetBlue Airways,22000,30000,1404,3100000,3500000,0.00019,0.00028,7,Los Angeles International,33.94,-118.41,Dallas/Fort Worth International,0.0,0.0,0.0,60.0,7.2
11,7,0,8,0800-0859,3,5,150,JetBlue Airways,14000,30000,894,1700000,3500000,0.00019,0.00028,5,Miami International,25.79,-80.29,Chicago O'Hare International,0.0,0.0,0.5,33.0,2.9
11,4,1,6,1700-1759,8,19,130,American Airlines Inc.,22000,90000,4213,3100000,10500000,0.00016,0.00035,3,Los Angeles International,33.94,-118.41,San Francisco International,0.0,0.0,0.0,58.0,10.0
1,5,0,6,1000-1059,3,6,50,SkyWest Airlines Inc.,13000,60000,1660,1500000,2800000,0.0003,0.00025,12,Logan International,42.36,-71.01,McCarran International,0.0,0.0,0.0,28.0,8.1
8,4,0,6,0600-0659,3,10,175,United Air Lines Inc.,30000,70000,4468,3000000,8500000,0.00017,0.00036,12,Chicago O'Hare International,41.98,-87.9,Seattle/Tacoma International,0.03,0.0,0.0,53.0,8.6
12,4,0,3,1800-1859,4,11,155,United Air Lines Inc.,13000,70000,1936,1500000,8500000,0.00017,0.00036,31,Logan International,42.36,-71.01,Hartsfield-Jackson Atlanta International,0.04,0.0,0.0,25.0,6.5
8,1,0,5,0001-0559,1,5,160,Delta Air Lines Inc.,15000,85000,2713,1900000,11000000,0.00018,0.0004,8,Seattle/Tacoma International,47.45,-122.31,NONE,0.0,0.0,0.0,71.0,13.5
5,4,0,7,1300-1359,3,6,140,Delta Air Lines Inc.,14000,85000,2532,1700000,11000000,0.00018,0.0004,21,Miami International,25.79,-80.29,Logan International,0.0,0.0,0.0,66.0,10.8
11,4,0,2,0900-0959,1,11,135,United Air Lines Inc.,33000,70000,4915,3400000,8500000,0.00017,0.00036,3,Hartsfield-Jackson Atlanta International,33.64,-84.43,NONE,0.0,0.0,0.0,45.0,10.3
5,1,0,3,1800-1859,1,17,180,JetBlue Airways,24000,30000,1532,2500000,3500000,0.00019,0.00028,20,Denver International,39.86,-104.67,NONE,0.0,0.0,0.0,57.0,5.0
8,4,0,10,1100-1159,7,8,160,Delta Air Lines Inc.,24000,85000,4340,2500000,11000000,0.00018,0.0004,8,Denver International,39.86,-104.67,Seattle/Tacoma International,0.0,0.0,0.0,56.0,14.9
4,5,0,7,2000-2059,2,13,70,SkyWest Airlines Inc.,24000,60000,3064,2500000,2800000,0.0003,0.00025,19,Denver International,39.86,-104.67,Hartsfield-Jackson Atlanta International,0.09,0.0,0.0,42.0,7.1
5,4,0,10,0600-0659,2,8,100,SkyWest Airlines Inc.,24000,60000,3064,2500000,2800000,0.0003,0.00025,6,Denver International,39.86,-104.67,John F. Kennedy International,0.0,0.0,0.0,49.0,11.0
12,5,1,3,1700-1759,6,16,195,Alaska Airlines Inc.,33000,25000,1755,3400000,2600000,0.00021,0.00033,10,Hartsfield-Jackson Atlanta International,33.64,-84.43,McCarran International,0.0,0.0,0.0,40.0,7.8
6,7,0,6,1200-1259,3,6,160,Delta Air Lines Inc.,14000,85000,2532,1700000,11000000,0.00018,0.0004,22,McCarran International,36.08,-115.15,Dallas/Fort Worth International,0.0,0.0,0.0,93.0,6.8
12,4,0,4,1400-1459,1,18,143,Southwest Airlines Co.,33000,110000,7723,3400000,12000000,0.00012,0.0003,2,Hartsfield-Jackson Atlanta International,33.64,-84.43,NONE,0.0,1.0,1.5,33.0,11.0
7,5,0,6,1900-1959,1,23,165,Alaska Airlines Inc.,33000,25000,1755,3400000,2600000,0.00021,0.00033,14,Hartsfield-Jackson Atlanta International,33.64,-84.43,NONE,0.0,0.0,0.0,90.0,7.8
10,1,1,8,0900-0959,4,4,173,Southwest Airlines Co.,15000,110000,3511,1900000,12000000,0.00012,0.0003,4,Seattle/Tacoma International,47.45,-122.31,Miami International,0.1,0.0,0.0,46.0,6.4
5,2,0,2,0700-0759,3,7,143,Southwest Airlines Co.,14000,110000,3277,1700000,12000000,0.00012,0.0003,5,McCarran International,36.08,-115.15,San Francisco International,0.0,0.0,0.0,85.0,8.7
1,4,1,4,1900-1959,3,11,70,SkyWest Airlines Inc.,13000,60000,1660,1500000,2800000,0.0003,0.00025,8,Logan International,42.36,-71.01,Denver International,0.0,1.6,2.4,5.0,5.1
7,2,0,3,0700-0759,1,6,143,Southwest Airlines Co.,13000,110000,3043,1500000,12000000,0.00012,0.0003,7,Logan International,42.36,-71.01,NONE,0.0,0.0,0.0,75.0,8.6
12,1,1,9,1300-1359,2,15,150,JetBlue Airways,22000,30000,1404,3100000,3500000,0.00019,0.00028,15,Los Angeles International,33.94,-118.41,San Francisco International,0.0,0.0,0.0,44.0,7.5
7,7,0,3,0700-0759,1,12,150,JetBlue Airways,30000,30000,1915,3000000,3500000,0.00019,0.00028,3,Chicago O'Hare International,41.98,-87.9,NONE,0.28,0.0,0.0,83.0,7.7
12,4,0,6,2000-2059,2,13,130,JetBlue Airways,15000,30000,957,1800000,3500000,0.00019,0.00028,7,Phoenix Sky Harbor International,33.43,-112.01,Phoenix Sky Harbor International,0.0,0.0,0.0,22.0,8.7
4,4,1,3,1600-1659,1,19,165,Alaska Airlines Inc.,30000,25000,1596,3000000,2600000,0.00021,0.00033,13,Chicago O'Hare International,41.98,-87.9,NONE,0.49,0.0,0.0,56.0,11.1
1,5,1,6,2000-2059,2,14,150,JetBlue Airways,15000,30000,957,1900000,3500000,0.00019,0.00028,14,Seattle/Tacoma International,47.45,-122.31,Denver International,0.0,0.8,1.2,18.0,1.0
10,4,0,8,1400-1459,1,8,70,SkyWest Airlines Inc.,15000,60000,1915,2200000,2800000,0.0003,0.00025,24,John F. Kennedy International,40.64,-73.78,NONE,0.04,0.0,0.0,41.0,12.4
8,6,0,5,1800-1859,1,19,150,JetBlue Airways,33000,30000,2106,3400000,3500000,0.00019,0.00028,15,Hartsfield-Jackson Atlanta International,33.64,-84.43,NONE,0.0,0.0,0.0,82.0,3.2
1,4,0,4,0700-0759,2,10,195,Alaska Airlines Inc.,15000,25000,798,1800000,2600000,0.00021,0.00033,3,Phoenix Sky Harbor International,33.43,-112.01,Seattle/Tacoma International,0.0,0.0,0.0,45.0,8.5
10,1,0,9,1000-1059,1,9,70,SkyWest Airlines Inc.,15000,60000,1915,1800000,2800000,0.0003,0.00025,16,Phoenix Sky Harbor International,33.43,-112.01,NONE,0.09,0.0,0.0,63.0,9.1
12,7,0,11,0800-0859,2,7,155,United Air Lines Inc.,13000,70000,1936,1500000,8500000,0.00017,0.00036,6,Logan International,42.36,-71.01,Seattle/Tacoma International,0.0,0.0,0.0,39.0,6.5
5,6,0,7,1500-1559,2,10,143,Southwest Airlines Co.,24000,110000,5617,2500000,12000000,0.00012,0.0003,7,Denver International,39.86,-104.67,Miami International,0.0,0.0,0.0,61.0,6.2
11,5,0,1,2300-2359,1,15,165,Alaska Airlines Inc.,14000,25000,745,1700000,2600000,0.00021,0.00033,8,Miami International,25.79,-80.29,NONE,0.0,0.0,0.0,52.0,7.3
5,5,0,5,0600-0659,5,9,180,American Airlines Inc.,13000,90000,2489,1500000,10500000,0.00016,0.00035,7,Logan International,42.36,-71.01,Miami International,0.0,0.0,0.0,45.0,15.3
11,6,0,8,1000-1059,4,5,70,SkyWest Airlines Inc.,14000,60000,1787,1700000,2800000,0.0003,0.00025,9,McCarran International,36.08,-115.15,Logan International,0.0,0.0,0.0,57.0,9.0
4,2,0,4,0600-0659,1,10,70,SkyWest Airlines Inc.,27000,60000,3447,2800000,2800000,0.0003,0.00025,8,Dallas/Fort Worth International,32.9,-97.04,NONE,0.06,0.0,0.0,67.0,9.4
3,6,0,8,1500-1559,2,13,165,Alaska Airlines Inc.,14000,25000,745,1700000,2600000,0.00021,0.00033,12,Miami International,25.79,-80.29,John F. Kennedy International,0.0,0.0,0.0,39.0,3.3
12,1,1,6,1300-1359,2,17,165,Alaska Airlines Inc.,22000,25000,1170,3100000,2600000,0.00021,0.00033,6,Los Angeles International,33.94,-118.41,Dallas/Fort Worth International,0.0,0.0,0.0,25.0,6.7
7,7,0,11,0800-0859,2,4,195,Alaska Airlines Inc.,24000,25000,1277,2500000,2600000,0.00021,0.00033,4,Denver International,39.86,-104.67,Seattle/Tacoma International,0.0,0.0,0.0,72.0,5.0
3,2,0,1,1300-1359,6,10,70,SkyWest Airlines Inc.,15000,60000,1915,1900000,2800000,0.0003,0.00025,6,Seattle/Tacoma International,47.45,-122.31,Phoenix Sky Harbor International,0.0,0.0,0.0,32.0,1.3
3,1,0,1,1500-1559,6,13,150,JetBlue Airways,24000,30000,1532,2500000,3500000,0.00019,0.00028,11,Denver International,39.86,-104.67,Logan International,0.0,0.0,0.0,44.0,5.5
4,6,0,4,1300-1359,2,11,170,American Airlines Inc.,15000,90000,2872,2200000,10500000,0.00016,0.00035,14,John F. Kennedy International,40.64,-73.78,McCarran International,0.0,0.0,0.0,35.0,11.1
10,5,0,8,1700-1759,3,25,185,United Air Lines Inc.,30000,70000,4468,3000000,8500000,0.00017,0.00036,11,Chicago O'Hare International,41.98,-87.9,Los Angeles International,0.0,0.0,0.0,51.0,5.3
8,7,0,8,1600-1659,1,15,123,Southwest Airlines Co.,15000,110000,3511,1800000,12000000,0.00012,0.0003,19,Phoenix Sky Harbor International,33.43,-112.01,NONE,0.0,0.0,0.0,88.0,11.0
3,4,0,8,1000-1059,2,5,155,United Air Lines Inc.,14000,70000,2085,1700000,8500000,0.00017,0.00036,4,McCarran International,36.08,-115.15,Denver International,0.03,0.0,0.0,53.0,15.9
7,1,0,2,2200-2259,2,14,160,Delta Air Lines Inc.,14000,85000,2532,1700000,11000000,0.00018,0.0004,17,Miami International,25.79,-80.29,John F. Kennedy International,0.0,0.0,0.0,89.0,7.9
10,5,1,2,1000-1059,5,11,155,United Air Lines Inc.,27000,70000,4021,2800000,8500000,0.00017,0.00036,8,Dallas/Fort Worth International,32.9,-97.04,John F. Kennedy International,0.0,0.0,0.0,59.0,11.1
1,7,0,1,0900-0959,6,11,100,SkyWest Airlines Inc.,15000,60000,1915,1800000,2800000,0.0003,0.00025,25,Phoenix Sky Harbor International,33.43,-112.01,McCarran International,0.0,0.0,0.0,46.0,5.5
4,1,0,10,0900-0959,1,15,70,SkyWest Airlines Inc.,22000,60000,2809,3100000,2800000,0.0003,0.00025,8,Los Angeles International,33.94,-118.41,NONE,0.0,0.0,0.0,54.0,10.4
6,6,0,5,1300-1359,2,12,135,United Air Lines Inc.,14000,70000,2085,1700000,8500000,0.00017,0.00036,7,McCarran International,36.08,-115.15,Los Angeles International,0.0,0.0,0.0,78.0,5.2
1,6,0,6,1600-1659,2,12,175,United Air Lines Inc.,24000,70000,3574,2500000,8500000,0.00017,0.00036,11,Denver International,39.86,-104.67,Denver International,0.24,0.0,0.0,27.0,10.0
4,7,0,7,1000-1059,5,11,155,United Air Lines Inc.,24000,70000,3574,2500000,8500000,0.00017,0.00036,12,Denver International,39.86,-104.67,McCarran International,0.0,0.0,0.0,52.0,10.8
2,1,0,4,1900-1959,2,22,143,Southwest Airlines Co.,30000,110000,7021,3000000,12000000,0.00012,0.0003,14,Chicago O'Hare International,41.98,-87.9,Dallas/Fort Worth International,0.0,0.0,0.0,27.0,6.5
1,1,1,2,0900-0959,1,5,165,Alaska Airlines Inc.,13000,25000,691,1500000,2600000,0.00021,0.00033,8,Logan International,42.36,-71.01,NONE,0.0,0.0,0.0,17.0,7.8
6,5,0,1,0700-0759,2,10,70,SkyWest Airlines Inc.,14000,60000,1787,1700000,2800000,0.0003,0.00025,12,McCarran International,36.08,-115.15,Los Angeles International,0.0,0.0,0.0,86.0,9.4
7,3,1,9,1600-1659,2,21,70,SkyWest Airlines Inc.,24000,60000,3064,2500000,2800000,0.0003,0.00025,14,Denver International,39.86,-104.67,Phoenix Sky Harbor International,0.03,0.0,0.0,75.0,8.0
1,2,0,7,2100-2159,2,10,143,Southwest Airlines Co.,15000,110000,3511,2200000,12000000,0.00012,0.0003,16,John F. Kennedy International,40.64,-73.78,Phoenix Sky Harbor International,0.0,1.3,2.0,8.0,6.0
1,1,1,5,1000-1059,1,10,100,SkyWest Airlines Inc.,15000,60000,1915,2200000,2800000,0.0003,0.00025,10,John F. Kennedy International,40.64,-73.78,NONE,0.0,0.5,0.7,6.0,5.6
9,7,0,4,1800-1859,2,16,170,American Airlines Inc.,14000,90000,2681,1700000,10500000,0.00016,0.00035,17,McCarran International,36.08,-115.15,Denver International,0.0,0.0,0.0,71.0,8.6
12,3,0,11,0600-0659,2,8,150,JetBlue Airways,15000,30000,957,1900000,3500000,0.00019,0.00028,35,Seattle/Tacoma International,47.45,-122.31,Logan International,0.0,0.0,0.0,33.0,4.8
2,2,0,11,0600-0659,1,8,130,American Airlines Inc.,15000,90000,2872,1900000,10500000,0.00016,0.00035,13,Seattle/Tacoma International,47.45,-122.31,NONE,0.0,0.0,0.0,26.0,14.1
5,4,0,2,1000-1059,2,11,123,Southwest Airlines Co.,13000,110000,3043,1500000,12000000,0.00012,0.0003,17,Logan International,42.36,-71.01,Miami International,0.0,0.0,0.0,58.0,9.0
2,6,0,4,1400-1459,1,10,160,Delta Air Lines Inc.,15000,85000,2713,1900000,11000000,0.00018,0.0004,5,Seattle/Tacoma International,47.45,-122.31,NONE,0.0,0.0,0.3,28.0,9.0
11,5,0,3,0600-0659,2,7,70,SkyWest Airlines Inc.,14000,60000,1787,1700000,2800000,0.0003,0.00025,9,Miami International,25.79,-80.29,Phoenix Sky Harbor International,0.0,0.0,0.0,44.0,6.3
6,7,0,2,1200-1259,3,10,160,Delta Air Lines Inc.,33000,85000,5968,3400000,11000000,0.00018,0.0004,13,Hartsfield-Jackson Atlanta International,33.64,-84.43,Logan International,0.14,0.0,0.0,93.0,11.4
4,5,0,6,1400-1459,2,12,150,JetBlue Airways,14000,30000,894,1700000,3500000,0.00019,0.00028,16,McCarran International,36.08,-115.15,Logan International,0.0,0.0,0.0,62.0,12.7
4,5,0,9,1200-1259,1,13,150,American Airlines Inc.,15000,90000,2872,2200000,10500000,0.00016,0.00035,15,John F. Kennedy International,40.64,-73.78,NONE,0.0,0.0,0.0,62.0,4.9
12,1,1,10,1900-1959,2,20,145,Alaska Airlines Inc.,22000,25000,1170,3100000,2600000,0.00021,0.00033,20,Los Angeles International,33.94,-118.41,Dallas/Fort Worth International,0.0,0.0,0.5,27.0,9.1
9,3,0,6,0800-0859,1,9,175,United Air Lines Inc.,30000,70000,4468,3000000,8500000,0.00017,0.00036,16,Chicago O'Hare International,41.98,-87.9,NONE,0.0,0.0,0.0,59.0,7.0
12,3,1,3,1000-1059,3,9,160,Delta Air Lines Inc.,27000,85000,4883,2800000,11000000,0.00018,0.0004,11,Dallas/Fort Worth International,32.9,-97.04,Dallas/Fort Worth International,0.27,0.0,0.0,49.0,11.6
10,3,1,2,0001-0559,2,3,70,SkyWest Airlines Inc.,17000,60000,2170,2100000,2800000,0.0003,0.00025,12,San Francisco International,37.62,-122.38,San Francisco International,0.0,0.0,0.0,62.0,3.3
11,1,0,5,1500-1559,1,13,163,Southwest Airlines Co.,14000,110000,3277,1700000,12000000,0.00012,0.0003,15,McCarran International,36.08,-115.15,NONE,0.0,0.0,0.0,52.0,9.0
4,4,0,11,0001-0559,3,7,140,Delta Air Lines Inc.,27000,85000,4883,2800000,11000000,0.00018,0.0004,6,Dallas/Fort Worth International,32.9,-97.04,Logan International,0.0,0.0,0.0,59.0,6.9
4,7,1,10,1500-1559,2,14,140,Delta Air Lines Inc.,15000,85000,2713,1900000,11000000,0.00018,0.0004,11,Seattle/Tacoma International,47.45,-122.31,Dallas/Fort Worth International,0.0,0.0,0.0,58.0,7.2
3,2,0,11,1100-1159,2,17,163,Southwest Airlines Co.,33000,110000,7723,3400000,12000000,0.00012,0.0003,15,Hartsfield-Jackson Atlanta International,33.64,-84.43,Los Angeles International,0.0,0.0,2.5,29.0,8.0
12,2,0,8,1500-1559,2,12,50,SkyWest Airlines Inc.,13000,60000,1660,1500000,2800000,0.0003,0.00025,12,Logan International,42.36,-71.01,Dallas/Fort Worth International,0.41,0.0,0.0,42.0,12.9
4,7,0,10,0001-0559,1,6,150,American Airlines Inc.,15000,90000,2872,1900000,10500000,0.00016,0.00035,7,Seattle/Tacoma International,47.45,-122.31,NONE,0.0,0.0,0.0,61.0,2.8
3,5,0,7,1300-1359,4,3,150,American Airlines Inc.,15000,90000,2872,2200000,10500000,0.00016,0.00035,15,John F. Kennedy International,40.64,-73.78,Chicago O'Hare International,0.0,0.0,0.0,41.0,4.6
11,6,0,10,1100-1159,3,16,170,American Airlines Inc.,24000,90000,4596,2500000,10500000,0.00016,0.00035,8,Denver International,39.86,-104.67,Seattle/Tacoma International,0.0,0.0,0.0,27.0,10.9
3,3,1,10,1800-1859,3,11,145,Alaska Airlines Inc.,15000,25000,798,1800000,2600000,0.00021,0.00033,23,Phoenix Sky Harbor International,33.43,-112.01,John F. Kennedy International,0.0,0.0,0.0,68.0,10.4
2,7,0,3,1300-1359,2,7,160,Delta Air Lines Inc.,15000,85000,2713,2200000,11000000,0.00018,0.0004,10,John F. Kennedy International,40.64,-73.78,Miami International,0.0,0.0,1.0,10.0,7.2
7,5,1,2,1800-1859,3,15,170,American Airlines Inc.,15000,90000,2872,1900000,10500000,0.00016,0.00035,16,Seattle/Tacoma International,47.45,-122.31,Logan International,0.0,0.0,0.0,74.0,8.8
5,1,0,7,2000-2059,1,9,165,Alaska Airlines Inc.,15000,25000,798,2200000,2600000,0.00021,0.00033,13,John F. Kennedy International,40.64,-73.78,NONE,0.0,0.0,0.0,59.0,12.8
4,7,0,4,0900-0959,6,14,143,Southwest Airlines Co.,33000,110000,7723,3400000,12000000,0.00012,0.0003,25,Hartsfield-Jackson Atlanta International,33.64,-84.43,Dallas/Fort Worth International,0.22,0.0,0.0,56.0,7.9
8,1,0,11,2000-2059,7,12,143,Southwest Airlines Co.,22000,110000,5149,3100000,12000000,0.00012,0.0003,21,Los Angeles International,33.94,-118.41,Logan International,0.0,0.0,0.0,78.0,8.6
3,3,0,10,1000-1059,8,9,143,Southwest Airlines Co.,15000,110000,3511,1800000,12000000,0.00012,0.0003,3,Phoenix Sky Harbor International,33.43,-112.01,Chicago O'Hare International,0.0,0.0,0.0,44.0,8.8
12,7,0,1,1000-1059,1,8,163,Southwest Airlines Co.,22000,110000,5149,3100000,12000000,0.00012,0.0003,5,Los Angeles International,33.94,-118.41,NONE,0.17,0.0,0.0,39.0,9.4
12,7,1,7,2300-2359,7,9,90,SkyWest Airlines Inc.,14000,60000,1787,1700000,2800000,0.0003,0.00025,8,Miami International,25.79,-80.29,McCarran International,0.16,0.0,1.5,13.0,16.7
11,3,0,8,1500-1559,1,13,150,American Airlines Inc.,15000,90000,2872,1900000,10500000,0.00016,0.00035,11,Seattle/Tacoma International,47.45,-122.31,NONE,0.0,0.0,0.0,36.0,7.0
9,7,0,8,1500-1559,1,19,170,JetBlue Airways,22000,30000,1404,3100000,3500000,0.00019,0.00028,12,Los Angeles International,33.94,-118.41,NONE,0.0,0.0,0.0,70.0,9.8
7,5,0,1,0900-0959,3,12,143,Southwest Airlines Co.,24000,110000,5617,2500000,12000000,0.00012,0.0003,12,Denver International,39.86,-104.67,Dallas/Fort Worth International,0.27,0.0,0.0,78.0,13.6
10,2,0,11,1600-1659,2,13,50,SkyWest Airlines Inc.,15000,60000,1915,1900000,2800000,0.0003,0.00025,5,Seattle/Tacoma International,47.45,-122.31,Seattle/Tacoma International,0.0,0.0,0.0,46.0,10.6
3,6,0,1,1500-1559,1,16,150,JetBlue Airways,14000,30000,894,1700000,3500000,0.00019,0.00028,6,Miami International,25.79,-80.29,NONE,0.06,0.0,0.3,29.0,11.7
1,4,1,11,1500-1559,1,12,90,SkyWest Airlines Inc.,15000,60000,1915,1900000,2800000,0.0003,0.00025,17,Seattle/Tacoma International,47.45,-122.31,NONE,0.54,0.0,0.0,20.0,2.1
8,1,1,8,1800-1859,1,18,145,Alaska Airlines Inc.,27000,25000,1436,2800000,2600000,0.00021,0.00033,9,Dallas/Fort Worth International,32.9,-97.04,NONE,0.0,0.0,0.0,72.0,7.7
12,2,0,1,1500-1559,2,9,90,SkyWest Airlines Inc.,13000,60000,1660,1500000,2800000,0.0003,0.00025,8,Logan International,42.36,-71.01,Seattle/Tacoma International,0.0,0.0,0.0,27.0,9.5
11,4,0,4,1000-1059,1,13,165,Alaska Airlines Inc.,33000,25000,1755,3400000,2600000,0.00021,0.00033,13,Hartsfield-Jackson Atlanta International,33.64,-84.43,NONE,0.0,0.0,0.0,38.0,6.3
1,7,0,10,2200-2259,1,20,170,American Airlines Inc.,27000,90000,5170,2800000,10500000,0.00016,0.00035,5,Dallas/Fort Worth International,32.9,-97.04,NONE,0.0,0.0,0.0,29.0,10.0
6,3,0,5,0700-0759,1,5,165,Alaska Airlines Inc.,14000,25000,745,1700000,2600000,0.00021,0.00033,9,McCarran International,36.08,-115.15,NONE,0.0,0.0,0.0,67.0,7.0
2,7,1,9,1300-1359,1,11,143,Southwest Airlines Co.,15000,110000,3511,1800000,12000000,0.00012,0.0003,9,Phoenix Sky Harbor International,33.43,-112.01,NONE,0.0,0.0,0.0,42.0,7.4
4,4,0,9,2000-2059,4,9,143,Southwest Airlines Co.,14000,110000,3277,1700000,12000000,0.00012,0.0003,6,McCarran International,36.08,-115.15,Chicago O'Hare International,0.0,0.0,0.0,60.0,15.4
10,4,0,5,1300-1359,1,9,160,Delta Air Lines Inc.,15000,85000,2713,1900000,11000000,0.00018,0.0004,10,Seattle/Tacoma International,47.45,-122.31,NONE,0.59,0.0,0.0,45.0,10.8
10,4,1,8,2100-2159,2,18,150,JetBlue Airways,24000,30000,1532,2500000,3500000,0.00019,0.00028,12,Denver International,39.86,-104.67,Dallas/Fort Worth International,0.0,0.0,0.0,45.0,9.0
12,6,1,10,2000-2059,3,13,180,American Airlines Inc.,22000,90000,4213,3100000,10500000,0.00016,0.00035,11,Los Angeles International,33.94,-118.41,McCarran International,0.33,0.0,0.9,13.0,7.4
3,3,0,10,1500-1559,2,13,180,American Airlines Inc.,24000,90000,4596,2500000,10500000,0.00016,0.00035,29,Denver International,39.86,-104.67,John F. Kennedy International,0.0,0.0,0.7,28.0,6.4
12,4,0,3,1000-1059,1,5,160,Delta Air Lines Inc.,17000,85000,3074,2100000,11000000,0.00018,0.0004,14,San Francisco International,37.62,-122.38,NONE,0.0,0.0,0.0,42.0,6.6
8,6,0,4,1700-1759,4,14,163,Southwest Airlines Co.,15000,110000,3511,1800000,12000000,0.00012,0.0003,17,Phoenix Sky Harbor International,33.43,-112.01,John F. Kennedy International,0.33,0.0,0.0,87.0,10.4
6,4,0,11,1200-1259,4,17,195,Alaska Airlines Inc.,33000,25000,1755,3400000,2600000,0.00021,0.00033,11,Hartsfield-Jackson Atlanta International,33.64,-84.43,Hartsfield-Jackson Atlanta International,1.71,0.0,0.0,85.0,4.6
2,5,0,5,1500-1559,2,9,165,Alaska Airlines Inc.,15000,25000,798,2200000,2600000,0.00021,0.00033,11,John F. Kennedy International,40.64,-73.78,Dallas/Fort Worth International,0.06,0.0,0.6,25.0,7.5
5,4,0,10,1700-1759,1,10,140,Delta Air Lines Inc.,15000,85000,2713,1800000,11000000,0.00018,0.0004,11,Phoenix Sky Harbor International,33.43,-112.01,NONE,0.0,0.0,0.0,66.0,10.0
6,4,1,7,1300-1359,2,13,50,SkyWest Airlines Inc.,17000,60000,2170,2100000,2800000,0.0003,0.00025,19,San Francisco International,37.62,-122.38,Los Angeles International,0.34,0.0,0.0,81.0,9.4
7,6,0,8,1300-1359,3,12,155,United Air Lines Inc.,24000,70000,3574,2500000,8500000,0.00017,0.00036,4,Denver International,39.86,-104.67,San Francisco International,0.0,0.0,0.0,82.0,4.9
4,3,0,1,1800-1859,3,14,165,Alaska Airlines Inc.,22000,25000,1170,3100000,2600000,0.00021,0.00033,12,Los Angeles International,33.94,-118.41,Seattle/Tacoma International,0.0,0.0,0.0,72.0,9.6
12,1,0,6,1400-1459,3,7,143,Southwest Airlines Co.,15000,110000,3511,1900000,12000000,0.00012,0.0003,20,Seattle/Tacoma International,47.45,-122.31,Seattle/Tacoma International,0.0,0.0,0.0,2.0,12.1
2,1,1,2,1900-1959,2,5,70,SkyWest Airlines Inc.,13000,60000,1660,1500000,2800000,0.0003,0.00025,9,Logan International,42.36,-71.01,Logan International,0.0,0.0,0.0,32.0,14.9
6,6,0,3,1400-1459,1,13,190,Delta Air Lines Inc.,15000,85000,2713,2200000,11000000,0.00018,0.0004,10,John F. Kennedy International,40.64,-73.78,NONE,0.16,0.0,0.0,54.0,12.1
6,1,0,2,0900-0959,3,9,180,Delta Air Lines Inc.,22000,85000,3979,3100000,11000000,0.00018,0.0004,15,Los Angeles International,33.94,-118.41,Phoenix Sky Harbor International,0.0,0.0,0.0,81.0,8.8
